Company,TypeName,Ram,OpSys,Weight,TouchScreen,IPS,PPI,CPU_name,SSD,HDD,Flash Storage,Gpu_Brand
acer,notebook,4,other,2.4,0,0,100.45466986113651,other intel processer,0,500,0,intel
dell,notebook,2,windows,2.2,0,0,100.45466986113651,other intel processer,0,500,0,intel
lenovo,notebook,8,windows,2.6,0,1,141.21199808219862,intel core i7,0,1024,0,nvidia
hp,notebook,6,windows,2.04,0,0,141.21199808219862,amd processer,0,0,0,amd
dell,notebook,8,other,2.3,0,0,100.45466986113651,intel core i7,0,1024,0,amd
hp,netbook,2,windows,1.17,0,0,135.0942111925629,other intel processer,0,0,32,intel
asus,notebook,4,windows,2.2,0,0,100.45466986113651,intel core i7,0,500,0,nvidia
lenovo,2 in 1 convertible,4,windows,1.8,1,1,157.3505121487356,intel core i7,128,0,0,intel
lenovo,2 in 1 convertible,16,windows,1.3,1,1,276.053530085501,intel core i7,512,0,0,intel
lenovo,notebook,2,windows,1.5,0,0,111.93520355955211,other intel processer,0,0,64,intel
hp,notebook,6,windows,2.19,0,0,100.45466986113651,intel core i7,0,1024,0,amd
asus,notebook,4,windows,2.2,0,0,100.45466986113651,other intel processer,0,500,0,intel
asus,ultrabook,8,windows,1.2,0,1,165.6321180513006,other intel processer,512,0,0,intel
dell,notebook,6,windows,2.3,0,0,100.45466986113651,intel core i3,0,1024,0,intel
acer,notebook,4,other,2.4,0,0,100.45466986113651,other intel processer,0,500,0,intel
dell,notebook,2,windows,2.2,0,0,100.45466986113651,other intel processer,0,500,0,intel
lenovo,notebook,8,windows,2.6,0,1,141.21199808219862,intel core i7,0,1024,0,nvidia
hp,notebook,6,windows,2.04,0,0,141.21199808219862,amd processer,0,0,0,amd
dell,notebook,8,other,2.3,0,0,100.45466986113651,intel core i7,0,1024,0,amd
hp,netbook,2,windows,1.17,0,0,135.0942111925629,other intel processer,0,0,32,intel
asus,notebook,4,windows,2.2,0,0,100.45466986113651,intel core i7,0,500,0,nvidia
lenovo,2 in 1 convertible,4,windows,1.8,1,1,157.3505121487356,intel core i7,128,0,0,intel
lenovo,2 in 1 convertible,16,windows,1.3,1,1,276.053530085501,intel core i7,512,0,0,intel
lenovo,notebook,2,windows,1.5,0,0,111.93520355955211,other intel processer,0,0,64,intel
hp,notebook,6,windows,2.19,0,0,100.45466986113651,intel core i7,0,1024,0,amd
asus,notebook,4,windows,2.2,0,0,100.45466986113651,other intel processer,0,500,0,intel
asus,ultrabook,8,windows,1.2,0,1,165.6321180513006,other intel processer,512,0,0,intel
dell,notebook,6,windows,2.3,0,0,100.45466986113651,intel core i3,0,1024,0,intel
acer,notebook,4,other,2.4,0,0,100.45466986113651,other intel processer,0,500,0,intel
dell,notebook,2,windows,2.2,0,0,100.45466986113651,other intel processer,0,500,0,intel
lenovo,notebook,8,windows,2.6,0,1,141.21199808219862,intel core i7,0,1024,0,nvidia
hp,notebook,6,windows,2.04,0,0,141.21199808219862,amd processer,0,0,0,amd
dell,notebook,8,other,2.3,0,0,100.45466986113651,intel core i7,0,1024,0,amd
hp,netbook,2,windows,1.17,0,0,135.0942111925629,other intel processer,0,0,32,intel
asus,notebook,4,windows,2.2,0,0,100.45466986113651,intel core i7,0,500,0,nvidia
lenovo,2 in 1 convertible,4,windows,1.8,1,1,157.3505121487356,intel core i7,128,0,0,intel
lenovo,2 in 1 convertible,16,windows,1.3,1,1,276.053530085501,intel core i7,512,0,0,intel
lenovo,notebook,2,windows,1.5,0,0,111.93520355955211,other intel processer,0,0,64,intel
hp,notebook,6,windows,2.19,0,0,100.45466986113651,intel core i7,0,1024,0,amd
asus,notebook,4,windows,2.2,0,0,100.45466986113651,other intel processer,0,500,0,intel
